id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
muscle_abductor_pollicis_brevis,muscle,Abductor pollicis brevis muscle,Musculus abductor pollicis brevis,kurzer Daumenspreizer,upper limb,muscular,,,Abducts thumb,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - thenar muscles, superficial layer"",""de"":""Thenarmuskeln (oberflächliche Schicht)""}}],""parts"":[],""origin"":[""Flexor retinaculum and scaphoid tubercle""],""insertion"":[""Base of proximal phalanx of thumb""],""innervation"":[""Recurrent branch of median nerve""],""blood_supply"":[""Superficial palmar branch of radial artery""],""actions"":[""Abducts thumb""]}}","Muscles of the Upper Limb / Hand - thenar muscles, superficial layer",,Flexor retinaculum and scaphoid tubercle,Base of proximal phalanx of thumb,Recurrent branch of median nerve,Superficial palmar branch of radial artery,Abducts thumb,,,seed_needs_review
muscle_flexor_pollicis_brevis,muscle,Flexor pollicis brevis muscle,Musculus flexor pollicis brevis,kurzer Daumenbeuger,upper limb,muscular,,,Flexes thumb,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - thenar muscles"",""de"":""Thenarmuskeln""}}],""parts"":[""Caput superficiale, Caput profundum""],""origin"":[""Flexor retinaculum and trapezium""],""insertion"":[""Base of proximal phalanx of thumb""],""innervation"":[""Recurrent branch of median nerve; deep branch of ulnar nerve""],""blood_supply"":[""Superficial palmar branch of radial artery""],""actions"":[""Flexes thumb""]}}",Muscles of the Upper Limb / Hand - thenar muscles,"Caput superficiale, Caput profundum",Flexor retinaculum and trapezium,Base of proximal phalanx of thumb,Recurrent branch of median nerve; deep branch of ulnar nerve,Superficial palmar branch of radial artery,Flexes thumb,,,seed_needs_review
muscle_opponens_pollicis,muscle,Opponens pollicis muscle,Musculus opponens pollicis,Daumengegensteller,upper limb,muscular,,,Opposes thumb,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - thenar muscles, deep layer"",""de"":""Thenarmuskeln (tiefe Schicht)""}}],""parts"":[],""origin"":[""Flexor retinaculum and trapezium""],""insertion"":[""Lateral border of metacarpal I""],""innervation"":[""Recurrent branch of median nerve""],""blood_supply"":[""Superficial palmar branch of radial artery""],""actions"":[""Opposes thumb""]}}","Muscles of the Upper Limb / Hand - thenar muscles, deep layer",,Flexor retinaculum and trapezium,Lateral border of metacarpal I,Recurrent branch of median nerve,Superficial palmar branch of radial artery,Opposes thumb,,,seed_needs_review
muscle_adductor_pollicis,muscle,Adductor pollicis muscle,Musculus adductor pollicis,Daumenanzieher,upper limb,muscular,,,Adducts thumb,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - thenar muscles, deep layer"",""de"":""Thenarmuskeln (tiefe Schicht)""}}],""parts"":[""Caput obliquum, Caput transversum""],""origin"":[""Capitate and bases of metacarpals II-III and III""],""insertion"":[""Base of proximal phalanx of thumb""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Adducts thumb""]}}","Muscles of the Upper Limb / Hand - thenar muscles, deep layer","Caput obliquum, Caput transversum",Capitate and bases of metacarpals II-III and III,Base of proximal phalanx of thumb,Deep branch of ulnar nerve,Deep palmar arch,Adducts thumb,,,seed_needs_review
muscle_palmaris_brevis,muscle,Palmaris brevis muscle,Musculus palmaris brevis,kurzer Hohlhandmuskel,upper limb,muscular,,,Wrinkles skin of hypothenar eminence,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - hypothenar muscles, superficial layer"",""de"":""Hypothenarmuskeln (oberflächliche Schicht)""}}],""parts"":[],""origin"":[""Palmar aponeurosis""],""insertion"":[""Skin of hypothenar eminence""],""innervation"":[""Superficial branch of ulnar nerve""],""blood_supply"":[""Superficial palmar arch""],""actions"":[""Wrinkles skin of hypothenar eminence""]}}","Muscles of the Upper Limb / Hand - hypothenar muscles, superficial layer",,Palmar aponeurosis,Skin of hypothenar eminence,Superficial branch of ulnar nerve,Superficial palmar arch,Wrinkles skin of hypothenar eminence,,,seed_needs_review
muscle_abductor_digiti_minimi,muscle,Abductor digiti minimi muscle,Musculus abductor digiti minimi,Kleinfingerspreizer,upper limb,muscular,,,Abducts little finger,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - hypothenar muscles, superficial layer"",""de"":""Hypothenarmuskeln (oberflächliche Schicht)""}}],""parts"":[],""origin"":[""Pisiform bone""],""insertion"":[""Base of proximal phalanx of digit V""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Abducts little finger""]}}","Muscles of the Upper Limb / Hand - hypothenar muscles, superficial layer",,Pisiform bone,Base of proximal phalanx of digit V,Deep branch of ulnar nerve,Deep palmar arch,Abducts little finger,,,seed_needs_review
muscle_abductor_digiti_minimi_lower_limb,muscle,Abductor digiti minimi muscle,Musculus abductor digiti minimi,Kleinzehenspreizer,lower limb,muscular,,,Abducts little toe,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - plantar muscles, layer I"",""de"":""Plantare Fußmuskeln (I. Schicht)""}}],""parts"":[],""origin"":[""Lateral process of calcaneal tuberosity""],""insertion"":[""Base of proximal phalanx of digit V""],""innervation"":[""Lateral plantar nerve""],""blood_supply"":[""Lateral plantar artery""],""actions"":[""Abducts little toe""]}}","Muscles of the Lower Limb / Foot - plantar muscles, layer I",,Lateral process of calcaneal tuberosity,Base of proximal phalanx of digit V,Lateral plantar nerve,Lateral plantar artery,Abducts little toe,,,seed_needs_review
muscle_flexor_digiti_minimi_brevis,muscle,Flexor digiti minimi brevis muscle,Musculus flexor digiti minimi brevis,kurzer Kleinfingerbeuger,upper limb,muscular,,,Flexes little finger,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - hypothenar muscles, superficial layer"",""de"":""Hypothenarmuskeln (oberflächliche Schicht)""}}],""parts"":[],""origin"":[""Hook of hamate""],""insertion"":[""Base of proximal phalanx of digit V""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Flexes little finger""]}}","Muscles of the Upper Limb / Hand - hypothenar muscles, superficial layer",,Hook of hamate,Base of proximal phalanx of digit V,Deep branch of ulnar nerve,Deep palmar arch,Flexes little finger,,,seed_needs_review
muscle_flexor_digiti_minimi_brevis_lower_limb,muscle,Flexor digiti minimi brevis muscle,Musculus flexor digiti minimi brevis,kurzer Kleinzehenbeuger,lower limb,muscular,,,Flexes little toe,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - plantar muscles, layer III"",""de"":""Plantare Fußmuskeln (III. Schicht)""}}],""parts"":[],""origin"":[""Base of metatarsal V""],""insertion"":[""Base of proximal phalanx of digit V""],""innervation"":[""Lateral plantar nerve""],""blood_supply"":[""Lateral plantar artery""],""actions"":[""Flexes little toe""]}}","Muscles of the Lower Limb / Foot - plantar muscles, layer III",,Base of metatarsal V,Base of proximal phalanx of digit V,Lateral plantar nerve,Lateral plantar artery,Flexes little toe,,,seed_needs_review
muscle_opponens_digiti_minimi,muscle,Opponens digiti minimi muscle,Musculus opponens digiti minimi,Kleinfingergegensteller,upper limb,muscular,,,Opposes little finger,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - hypothenar muscles, deep layer"",""de"":""Hypothenarmuskeln (tiefe Schicht)""}}],""parts"":[],""origin"":[""Hook of hamate""],""insertion"":[""Medial border of metacarpal V""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Opposes little finger""]}}","Muscles of the Upper Limb / Hand - hypothenar muscles, deep layer",,Hook of hamate,Medial border of metacarpal V,Deep branch of ulnar nerve,Deep palmar arch,Opposes little finger,,,seed_needs_review
muscle_lumbricales,muscle,Lumbrical muscles,Musculi lumbricales,Wurmmuskeln der Hand,upper limb,muscular,,,Flex MCP and extend IP joints,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - central compartment, superficial layer"",""de"":""Zentrale Handmuskeln (oberflächliche Schicht)""}}],""parts"":[],""origin"":[""Tendons of flexor digitorum profundus""],""insertion"":[""Extensor expansions of digits II-V""],""innervation"":[""Median nerve (I-II) and ulnar nerve (III-IV)""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Flex MCP and extend IP joints""]}}","Muscles of the Upper Limb / Hand - central compartment, superficial layer",,Tendons of flexor digitorum profundus,Extensor expansions of digits II-V,Median nerve (I-II) and ulnar nerve (III-IV),Deep palmar arch,Flex MCP and extend IP joints,,,seed_needs_review
muscle_lumbricales_lower_limb,muscle,Lumbrical muscles,Musculi lumbricales,Wurmmuskeln des Fußes,lower limb,muscular,,,Flex MCP and extend IP joints,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - plantar muscles, layer II"",""de"":""Plantare Fußmuskeln (II. Schicht)""}}],""parts"":[],""origin"":[""Tendons of flexor digitorum longus""],""insertion"":[""Extensor expansions of digits II-V""],""innervation"":[""Medial plantar nerve (I) and lateral plantar nerve (II-IV)""],""blood_supply"":[""Plantar metatarsal arteries""],""actions"":[""Flex MCP and extend IP joints""]}}","Muscles of the Lower Limb / Foot - plantar muscles, layer II",,Tendons of flexor digitorum longus,Extensor expansions of digits II-V,Medial plantar nerve (I) and lateral plantar nerve (II-IV),Plantar metatarsal arteries,Flex MCP and extend IP joints,,,seed_needs_review
muscle_interossei_palmares,muscle,Palmar interossei muscles,Musculi interossei palmares,hohlhandseitige Zwischenknochenmuskeln,upper limb,muscular,,,Adduct fingers toward axial line,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - central compartment, deep layer"",""de"":""Zentrale Handmuskeln (tiefe Schicht)""}}],""parts"":[],""origin"":[""Sides of metacarpals II IV V""],""insertion"":[""Bases of proximal phalanges""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Adduct fingers toward axial line""]}}","Muscles of the Upper Limb / Hand - central compartment, deep layer",,Sides of metacarpals II IV V,Bases of proximal phalanges,Deep branch of ulnar nerve,Deep palmar arch,Adduct fingers toward axial line,,,seed_needs_review
muscle_interossei_dorsales,muscle,Dorsal interossei muscles,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln der Hand,upper limb,muscular,,,Abduct fingers away from axial line,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Upper Limb"",""de"":""Muskulatur der oberen Extremität""},""category"":{""en"":""Hand - central compartment, deep layer"",""de"":""Zentrale Handmuskeln (tiefe Schicht)""}}],""parts"":[],""origin"":[""Adjacent sides of metacarpals I-V""],""insertion"":[""Bases of proximal phalanges""],""innervation"":[""Deep branch of ulnar nerve""],""blood_supply"":[""Deep palmar arch""],""actions"":[""Abduct fingers away from axial line""]}}","Muscles of the Upper Limb / Hand - central compartment, deep layer",,Adjacent sides of metacarpals I-V,Bases of proximal phalanges,Deep branch of ulnar nerve,Deep palmar arch,Abduct fingers away from axial line,,,seed_needs_review
muscle_interossei_dorsales_lower_limb,muscle,Dorsal interossei muscles,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln des Fußes,lower limb,muscular,,,Abduct toes,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - plantar muscles, layer IV"",""de"":""Plantare Fußmuskeln (IV. Schicht)""}}],""parts"":[],""origin"":[""Adjacent sides of metatarsals I-V""],""insertion"":[""Bases of proximal phalanges""],""innervation"":[""Lateral plantar nerve""],""blood_supply"":[""Plantar metatarsal arteries""],""actions"":[""Abduct toes""]}}","Muscles of the Lower Limb / Foot - plantar muscles, layer IV",,Adjacent sides of metatarsals I-V,Bases of proximal phalanges,Lateral plantar nerve,Plantar metatarsal arteries,Abduct toes,,,seed_needs_review
muscle_gluteus_maximus,muscle,Gluteus maximus muscle,Musculus gluteus maximus,großer Gesäßmuskel,lower limb,muscular,,,Extends and laterally rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - superficial gluteal muscles"",""de"":""Oberflächliche Glutealmuskeln""}}],""parts"":[],""origin"":[""Ilium sacrum and coccyx""],""insertion"":[""Gluteal tuberosity and iliotibial tract""],""innervation"":[""Inferior gluteal nerve""],""blood_supply"":[""Inferior gluteal artery""],""actions"":[""Extends and laterally rotates hip""]}}",Muscles of the Lower Limb / Hip - superficial gluteal muscles,,Ilium sacrum and coccyx,Gluteal tuberosity and iliotibial tract,Inferior gluteal nerve,Inferior gluteal artery,Extends and laterally rotates hip,,,seed_needs_review
muscle_gluteus_medius,muscle,Gluteus medius muscle,Musculus gluteus medius,mittlerer Gesäßmuskel,lower limb,muscular,,,Abducts and medially rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - superficial gluteal muscles"",""de"":""Oberflächliche Glutealmuskeln""}}],""parts"":[],""origin"":[""Ilium between anterior and posterior gluteal lines""],""insertion"":[""Greater trochanter""],""innervation"":[""Superior gluteal nerve""],""blood_supply"":[""Superior gluteal artery""],""actions"":[""Abducts and medially rotates hip""]}}",Muscles of the Lower Limb / Hip - superficial gluteal muscles,,Ilium between anterior and posterior gluteal lines,Greater trochanter,Superior gluteal nerve,Superior gluteal artery,Abducts and medially rotates hip,,,seed_needs_review
muscle_gluteus_minimus,muscle,Gluteus minimus muscle,Musculus gluteus minimus,kleiner Gesäßmuskel,lower limb,muscular,,,Abducts and medially rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - superficial gluteal muscles"",""de"":""Oberflächliche Glutealmuskeln""}}],""parts"":[],""origin"":[""Ilium between anterior and inferior gluteal lines""],""insertion"":[""Greater trochanter""],""innervation"":[""Superior gluteal nerve""],""blood_supply"":[""Superior gluteal artery""],""actions"":[""Abducts and medially rotates hip""]}}",Muscles of the Lower Limb / Hip - superficial gluteal muscles,,Ilium between anterior and inferior gluteal lines,Greater trochanter,Superior gluteal nerve,Superior gluteal artery,Abducts and medially rotates hip,,,seed_needs_review
muscle_piriformis,muscle,Piriformis muscle,Musculus piriformis,birnenförmiger Muskel,lower limb,muscular,,,Laterally rotates and abducts hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""Anterior surface of sacrum""],""insertion"":[""Greater trochanter""],""innervation"":[""Nerve to piriformis (S1-S2)""],""blood_supply"":[""Superior and inferior gluteal arteries""],""actions"":[""Laterally rotates and abducts hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,Anterior surface of sacrum,Greater trochanter,Nerve to piriformis (S1-S2),Superior and inferior gluteal arteries,Laterally rotates and abducts hip,,,seed_needs_review
muscle_obturatorius_internus,muscle,Obturator internus muscle,Musculus obturatorius internus,innerer Hüftlochmuskel,lower limb,muscular,,,Laterally rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""Internal surface of obturator membrane""],""insertion"":[""Greater trochanter""],""innervation"":[""Nerve to obturator internus""],""blood_supply"":[""Obturator artery""],""actions"":[""Laterally rotates hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,Internal surface of obturator membrane,Greater trochanter,Nerve to obturator internus,Obturator artery,Laterally rotates hip,,,seed_needs_review
muscle_gemellus_superior,muscle,Superior gemellus muscle,Musculus gemellus superior,oberer Zwillingsmuskel,lower limb,muscular,,,Laterally rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""Ischial spine""],""insertion"":[""Greater trochanter""],""innervation"":[""Nerve to obturator internus""],""blood_supply"":[""Inferior gluteal artery""],""actions"":[""Laterally rotates hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,Ischial spine,Greater trochanter,Nerve to obturator internus,Inferior gluteal artery,Laterally rotates hip,,,seed_needs_review
muscle_gemellus_inferior,muscle,Inferior gemellus muscle,Musculus gemellus inferior,unterer Zwillingsmuskel,lower limb,muscular,,,Laterally rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""Ischial tuberosity""],""insertion"":[""Greater trochanter""],""innervation"":[""Nerve to quadratus femoris""],""blood_supply"":[""Inferior gluteal artery""],""actions"":[""Laterally rotates hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,Ischial tuberosity,Greater trochanter,Nerve to quadratus femoris,Inferior gluteal artery,Laterally rotates hip,,,seed_needs_review
muscle_quadratus_femoris,muscle,Quadratus femoris muscle,Musculus quadratus femoris,quadratischer Oberschenkelmuskel,lower limb,muscular,,,Laterally rotates and adducts hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""Ischial tuberosity""],""insertion"":[""Intertrochanteric crest""],""innervation"":[""Nerve to quadratus femoris""],""blood_supply"":[""Medial circumflex femoral artery""],""actions"":[""Laterally rotates and adducts hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,Ischial tuberosity,Intertrochanteric crest,Nerve to quadratus femoris,Medial circumflex femoral artery,Laterally rotates and adducts hip,,,seed_needs_review
muscle_obturatorius_externus,muscle,Obturator externus muscle,Musculus obturatorius externus,äußerer Hüftlochmuskel,lower limb,muscular,,,Laterally rotates hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Hip - deep lateral rotators"",""de"":""Tiefe Hüftrotatoren""}}],""parts"":[],""origin"":[""External surface of obturator membrane""],""insertion"":[""Greater trochanter""],""innervation"":[""Obturator nerve""],""blood_supply"":[""Medial circumflex femoral artery""],""actions"":[""Laterally rotates hip""]}}",Muscles of the Lower Limb / Hip - deep lateral rotators,,External surface of obturator membrane,Greater trochanter,Obturator nerve,Medial circumflex femoral artery,Laterally rotates hip,,,seed_needs_review
muscle_iliopsoas,muscle,Iliopsoas muscle,Musculus iliopsoas,Darmbein-Lenden-Muskel,lower limb,muscular,,,Flexes hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Lumbar vertebrae and iliac fossa""],""insertion"":[""Lesser trochanter of femur""],""innervation"":[""Femoral nerve (iliacus) and lumbar plexus (psoas major)""],""blood_supply"":[""Lumbar and iliolumbar arteries""],""actions"":[""Flexes hip""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,,Lumbar vertebrae and iliac fossa,Lesser trochanter of femur,Femoral nerve (iliacus) and lumbar plexus (psoas major),Lumbar and iliolumbar arteries,Flexes hip,,,seed_needs_review
muscle_psoas_major,muscle,Psoas major muscle,Musculus psoas major,großer Lendenmuskel,lower limb,muscular,,,Flexes hip and trunk,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Bodies and transverse processes of T12-L5""],""insertion"":[""Lesser trochanter of femur""],""innervation"":[""Lumbar plexus branches""],""blood_supply"":[""Lumbar arteries""],""actions"":[""Flexes hip and trunk""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,,Bodies and transverse processes of T12-L5,Lesser trochanter of femur,Lumbar plexus branches,Lumbar arteries,Flexes hip and trunk,,,seed_needs_review
muscle_iliacus,muscle,Iliacus muscle,Musculus iliacus,Darmbeinmuskel,lower limb,muscular,,,Flexes hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Iliac fossa""],""insertion"":[""Lesser trochanter of femur""],""innervation"":[""Femoral nerve""],""blood_supply"":[""Iliolumbar artery""],""actions"":[""Flexes hip""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,,Iliac fossa,Lesser trochanter of femur,Femoral nerve,Iliolumbar artery,Flexes hip,,,seed_needs_review
muscle_sartorius,muscle,Sartorius muscle,Musculus sartorius,Schneidermuskel,lower limb,muscular,,,Flexes hip and knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Anterior superior iliac spine""],""insertion"":[""Medial surface of tibia (pes anserinus)""],""innervation"":[""Femoral nerve""],""blood_supply"":[""Femoral artery""],""actions"":[""Flexes hip and knee""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,,Anterior superior iliac spine,Medial surface of tibia (pes anserinus),Femoral nerve,Femoral artery,Flexes hip and knee,,,seed_needs_review
muscle_quadriceps_femoris,muscle,Quadriceps femoris muscle,Musculus quadriceps femoris,vierköpfiger Oberschenkelmuskel,lower limb,muscular,,,Extends knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[""Rectus femoris, Vastus lateralis, Vastus medialis, Vastus intermedius""],""origin"":[""Anterior inferior iliac spine and femur""],""insertion"":[""Tibial tuberosity via patellar ligament""],""innervation"":[""Femoral nerve""],""blood_supply"":[""Femoral artery""],""actions"":[""Extends knee""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,"Rectus femoris, Vastus lateralis, Vastus medialis, Vastus intermedius",Anterior inferior iliac spine and femur,Tibial tuberosity via patellar ligament,Femoral nerve,Femoral artery,Extends knee,,,seed_needs_review
muscle_articularis_genus,muscle,Articularis genus muscle,Musculus articularis genus,Kniegelenksmuskel,lower limb,muscular,,,Pulls suprapatellar bursa superiorly,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - anterior compartment"",""de"":""Vordere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Anterior distal femur""],""insertion"":[""Suprapatellar bursa""],""innervation"":[""Femoral nerve""],""blood_supply"":[""Femoral artery""],""actions"":[""Pulls suprapatellar bursa superiorly""]}}",Muscles of the Lower Limb / Thigh - anterior compartment,,Anterior distal femur,Suprapatellar bursa,Femoral nerve,Femoral artery,Pulls suprapatellar bursa superiorly,,,seed_needs_review
muscle_pectineus,muscle,Pectineus muscle,Musculus pectineus,Kammmuskel,lower limb,muscular,,,Adducts and flexes hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - medial compartment"",""de"":""Mediale Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Pecten pubis""],""insertion"":[""Pectineal line of femur""],""innervation"":[""Femoral nerve (occasionally obturator nerve)""],""blood_supply"":[""Medial circumflex femoral artery""],""actions"":[""Adducts and flexes hip""]}}",Muscles of the Lower Limb / Thigh - medial compartment,,Pecten pubis,Pectineal line of femur,Femoral nerve (occasionally obturator nerve),Medial circumflex femoral artery,Adducts and flexes hip,,,seed_needs_review
muscle_adductor_longus,muscle,Adductor longus muscle,Musculus adductor longus,langer Adduktor,lower limb,muscular,,,Adducts thigh,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - medial compartment"",""de"":""Mediale Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Body of pubis""],""insertion"":[""Middle third of linea aspera""],""innervation"":[""Obturator nerve""],""blood_supply"":[""Obturator artery""],""actions"":[""Adducts thigh""]}}",Muscles of the Lower Limb / Thigh - medial compartment,,Body of pubis,Middle third of linea aspera,Obturator nerve,Obturator artery,Adducts thigh,,,seed_needs_review
muscle_adductor_brevis,muscle,Adductor brevis muscle,Musculus adductor brevis,kurzer Adduktor,lower limb,muscular,,,Adducts thigh,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - medial compartment"",""de"":""Mediale Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Body and inferior ramus of pubis""],""insertion"":[""Pectineal line and proximal linea aspera""],""innervation"":[""Obturator nerve""],""blood_supply"":[""Obturator artery""],""actions"":[""Adducts thigh""]}}",Muscles of the Lower Limb / Thigh - medial compartment,,Body and inferior ramus of pubis,Pectineal line and proximal linea aspera,Obturator nerve,Obturator artery,Adducts thigh,,,seed_needs_review
